stop_mode,atr_period,atr_init_mult,tp_r,trail_start_r,atr_trail_mult,chan_lookback,max_hold_bars,dynamic_risk,disable_tp,trades,winners,win_rate,initialBalance,finalEquity,netpnl,netpnl_pct,max_dd_pct,avgpnl,maxWinsStreak,maxLossesStreak,max_streak_loss_cash,max_streak_profit_cash,profit_factor,expectancy,n_exit_TP,skipped_min_sl,pct_notional_capped,avg_notional,p95_notional,max_notional,score
chandelier,15,2,1,0,0,20,,FALSE,FALSE,4383,2276,51.9279,100000,199889.66,99889.66,99.89,-8.13,22.7902,13,13,-4372.81,5362.05,1.143,22.7902,1721,370,53.43,415640.76,500000,500000,29.34
chandelier,10,2,1.5,0,0,20,,FALSE,FALSE,4380,2017,46.0502,100000,207750.01,107750.01,107.75,-9.79,24.6005,11,13,-4144.29,4504.67,1.1465,24.6005,1176,373,54.32,415338.46,500000,500000,25.28
chandelier,10,2,2.5,0,0,20,,FALSE,FALSE,4380,1880,42.9224,100000,199915.32,99915.32,99.92,-10,22.8117,11,14,-4180.45,5612.41,1.1316,22.8117,653,373,54.32,415338.46,500000,500000,22.35
chandelier,10,2,2,0,0,20,,FALSE,FALSE,4380,1918,43.79,100000,201616.02,101616.02,101.62,-10.56,23.2,11,14,-4180.45,5204.91,1.135,23.2,866,373,54.32,415338.46,500000,500000,21.69
chandelier,10,2,3,0,0,20,,FALSE,FALSE,4380,1853,42.3059,100000,189568.77,89568.77,89.57,-11.26,20.4495,11,14,-4180.45,6060.76,1.1174,20.4495,505,373,54.32,415338.46,500000,500000,17.64
chandelier,20,2,1.5,0,0,20,,FALSE,FALSE,4388,2021,46.0574,100000,191622.87,91622.87,91.62,-11.89,20.8803,13,13,-4400.41,5050.16,1.1222,20.8803,1222,365,51.98,414415.65,500000,500000,17.57
chandelier,15,2,2,0,0,20,,FALSE,FALSE,4383,1921,43.8284,100000,185191.68,85191.68,85.19,-12.25,19.4368,13,14,-4372.81,5663.55,1.1118,19.4368,875,370,53.43,415640.76,500000,500000,15.57
chandelier,15,2,1.5,0,0,20,,FALSE,FALSE,4383,2007,45.7906,100000,178176.22,78176.22,78.18,-12.04,17.8362,13,13,-4372.81,4884.87,1.1044,17.8362,1173,370,53.43,415640.76,500000,500000,14.69
chandelier,20,2,2,0,0,20,,FALSE,FALSE,4388,1921,43.7785,100000,185928.88,85928.88,85.93,-14.44,19.5827,13,14,-4400.41,5243.01,1.1118,19.5827,885,365,51.98,414415.65,500000,500000,13.31
chandelier,15,2,2.5,0,0,20,,FALSE,FALSE,4383,1872,42.7105,100000,179676.11,79676.11,79.68,-13.97,18.1784,13,14,-4372.81,5486.5,1.1033,18.1784,658,370,53.43,415640.76,500000,500000,12.63
chandelier,20,2,2.5,0,0,20,,FALSE,FALSE,4388,1883,42.9125,100000,181875.33,81875.33,81.88,-15.49,18.6589,13,14,-4400.41,5486.7,1.1057,18.6589,665,365,51.98,414415.65,500000,500000,11.73
chandelier,20,2,3,0,0,20,,FALSE,FALSE,4388,1854,42.2516,100000,173697.64,73697.64,73.7,-14.93,16.7953,13,14,-4400.41,5806.23,1.0945,16.7953,494,365,51.98,414415.65,500000,500000,10.87
chandelier,15,2,3,0,0,20,,FALSE,FALSE,4383,1853,42.277,100000,169261.4,69261.4,69.26,-15.63,15.8023,13,14,-4372.81,5835.48,1.0894,15.8023,494,370,53.43,415640.76,500000,500000,9.74
chandelier,5,3,3,0,0,20,,FALSE,FALSE,4592,1636,35.6272,100000,107418.1,7418.1,7.42,-28.16,1.6154,10,18,-5054.35,5760.6,1.0081,1.6154,509,161,33.45,351163.99,500000,500000,0.54
chandelier,5,3,2.5,0,0,20,,FALSE,FALSE,4592,1657,36.0845,100000,94599.49,-5400.51,-5.4,-26.72,-1.1761,10,18,-5054.35,5928.99,0.9941,-1.1761,650,161,33.45,351163.99,500000,500000,-0.41
chandelier,5,3,2,0,0,20,,FALSE,FALSE,4592,1707,37.1733,100000,90556.43,-9443.57,-9.44,-30.81,-2.0565,10,14,-4670.05,5639.4,0.9895,-2.0565,862,161,33.45,351163.99,500000,500000,-0.63
chandelier,5,3,1.5,0,0,20,,FALSE,FALSE,4592,1816,39.547,100000,79021.52,-20978.48,-20.98,-37.86,-4.5685,10,14,-4670.05,4233.41,0.9761,-4.5685,1164,161,33.45,351163.99,500000,500000,-1.15
chandelier,5,3,1,0,0,20,,FALSE,FALSE,4592,2068,45.0348,100000,78971.15,-21028.85,-21.03,-37.62,-4.5795,10,13,-4670.05,3905.26,0.9742,-4.5795,1698,161,33.45,351163.99,500000,500000,-1.21
chandelier,20,3,3,0,0,20,,FALSE,FALSE,4611,1608,34.8731,100000,62391.35,-37608.65,-37.61,-52.5,-8.1563,6,17,-5129.86,5152.25,0.9602,-8.1563,496,142,29.17,343111.44,500000,500000,-1.43
atr_trailing,5,1,3,0.5,1,0,,FALSE,FALSE,4753,1365,28.7187,100000,-501992.81,-601992.81,-601.99,-601.28,-126.6553,5,22,-6585.16,2970.5,0.3354,-126.6553,67,0,56.87,436761.3,500000,500000,-1.5
atr_trailing,5,1,2.5,0.5,1,0,,FALSE,FALSE,4753,1365,28.7187,100000,-499389.76,-599389.76,-599.39,-598.68,-126.1077,5,22,-6585.16,2970.5,0.3383,-126.1077,139,0,56.87,436761.3,500000,500000,-1.51
atr_trailing,5,1,2,0.5,1,0,,FALSE,FALSE,4753,1365,28.7187,100000,-494321.11,-594321.11,-594.32,-592.01,-125.0413,5,22,-6585.16,2970.5,0.3439,-125.0413,278,0,56.87,436761.3,500000,500000,-1.51
atr_trailing,5,1,1.5,0.5,1,0,,FALSE,FALSE,4753,1365,28.7187,100000,-484656.41,-584656.41,-584.66,-583.46,-123.0079,5,22,-6585.16,2970.5,0.3546,-123.0079,635,0,56.87,436761.3,500000,500000,-1.52
atr_trailing,10,1,3,0.5,1,0,,FALSE,FALSE,4753,1375,28.9291,100000,-478785.96,-578785.96,-578.79,-577.76,-121.7728,6,23,-7235.01,3464.27,0.3608,-121.7728,59,0,57.12,439720.45,500000,500000,-1.52
atr_trailing,10,1,2.5,0.5,1,0,,FALSE,FALSE,4753,1375,28.9291,100000,-477229.58,-577229.58,-577.23,-576.21,-121.4453,6,23,-7235.01,3464.27,0.3625,-121.4453,119,0,57.12,439720.45,500000,500000,-1.53
atr_trailing,10,1,2,0.5,1,0,,FALSE,FALSE,4753,1375,28.9291,100000,-472930.59,-572930.59,-572.93,-571.92,-120.5408,6,23,-7235.01,3535.74,0.3673,-120.5408,266,0,57.12,439720.45,500000,500000,-1.53
atr_trailing,10,1,1.5,0.5,1,0,,FALSE,FALSE,4753,1375,28.9291,100000,-464516.39,-564516.39,-564.52,-563.53,-118.7705,6,23,-7235.01,3637.34,0.3766,-118.7705,630,0,57.12,439720.45,500000,500000,-1.53
atr_trailing,15,1,3,0.5,1,0,,FALSE,FALSE,4753,1408,29.6234,100000,-461654.45,-561654.45,-561.65,-560.72,-118.1684,6,23,-7462.39,3566.55,0.381,-118.1684,56,0,57.14,440412.48,500000,500000,-1.55
atr_trailing,5,1,1,0.5,1,0,,FALSE,FALSE,4753,1394,29.3288,100000,-447980.93,-547980.93,-547.98,-548.59,-115.2916,5,22,-5910.9,2970.5,0.3942,-115.2916,1472,0,56.87,436761.3,500000,500000,-1.55
atr_trailing,15,1,2.5,0.5,1,0,,FALSE,FALSE,4753,1408,29.6234,100000,-458319.16,-558319.16,-558.32,-557.39,-117.4667,6,23,-7462.39,3566.55,0.3847,-117.4667,122,0,57.14,440412.48,500000,500000,-1.55
atr_trailing,15,1,2,0.5,1,0,,FALSE,FALSE,4753,1408,29.6234,100000,-456830.47,-556830.47,-556.83,-555.91,-117.1535,6,23,-7462.39,3742.59,0.3863,-117.1535,282,0,57.14,440412.48,500000,500000,-1.55
atr_trailing,20,1,3,0.5,1,0,,FALSE,FALSE,4753,1419,29.8548,100000,-459561.64,-559561.64,-559.56,-558.55,-117.7281,6,23,-7789.69,3644.24,0.3842,-117.7281,53,0,56.28,440725.01,500000,500000,-1.55
atr_trailing,20,1,2.5,0.5,1,0,,FALSE,FALSE,4753,1419,29.8548,100000,-458119.02,-558119.02,-558.12,-557.11,-117.4246,6,23,-7789.69,3644.24,0.3858,-117.4246,113,0,56.28,440725.01,500000,500000,-1.55
atr_trailing,20,1,2,0.5,1,0,,FALSE,FALSE,4753,1419,29.8548,100000,-453185.48,-553185.48,-553.19,-552.19,-116.3866,6,23,-7789.69,3878.66,0.3912,-116.3866,277,0,56.28,440725.01,500000,500000,-1.56
atr_trailing,15,1,1.5,0.5,1,0,,FALSE,FALSE,4753,1408,29.6234,100000,-449442.87,-549442.87,-549.44,-547.94,-115.5992,6,23,-7462.39,3566.55,0.3945,-115.5992,637,0,57.14,440412.48,500000,500000,-1.56
atr_trailing,20,1,1.5,0.5,1,0,,FALSE,FALSE,4753,1419,29.8548,100000,-446945,-546945,-546.94,-545.51,-115.0736,6,23,-7789.69,3644.24,0.3981,-115.0736,614,0,56.28,440725.01,500000,500000,-1.56
atr_trailing,10,1,1,0.5,1,0,,FALSE,FALSE,4753,1395,29.3499,100000,-431822.26,-531822.26,-531.82,-531.18,-111.8919,6,23,-7235.01,4031.02,0.4125,-111.8919,1513,0,57.12,439720.45,500000,500000,-1.56
atr_trailing,15,1,1,0.5,1,0,,FALSE,FALSE,4753,1426,30.0021,100000,-415946.12,-515946.12,-515.95,-515.09,-108.5517,6,23,-7462.39,4336.21,0.4312,-108.5517,1531,0,57.14,440412.48,500000,500000,-1.58
atr_trailing,20,1,1,0.5,1,0,,FALSE,FALSE,4753,1436,30.2125,100000,-414415.37,-514415.37,-514.42,-513.59,-108.2296,6,23,-7789.69,4516.97,0.4337,-108.2296,1542,0,56.28,440725.01,500000,500000,-1.59
chandelier,5,4,3,0,0,20,,FALSE,FALSE,4669,1582,33.8831,100000,52413.73,-47586.27,-47.59,-57.99,-10.192,6,14,-4511.89,4802.6,0.9466,-10.192,391,84,18.74,294018.38,500000,500000,-1.62
atr_trailing,20,4,2,2.5,1,0,,FALSE,FALSE,4752,1619,34.0699,100000,68123.08,-31876.92,-31.88,-38.08,-6.7081,7,14,-2995.34,3676.93,0.939,-6.7081,225,0,0,145046.33,266288.76,453875.73,-1.65
chandelier,20,3,2.5,0,0,20,,FALSE,FALSE,4611,1623,35.1984,100000,55311.92,-44688.08,-44.69,-53.91,-9.6916,6,17,-5129.86,5420.2,0.9525,-9.6916,644,142,29.17,343111.44,500000,500000,-1.65
chandelier,15,3,1.5,0,0,20,,FALSE,FALSE,4606,1786,38.7755,100000,68379.11,-31620.89,-31.62,-38.96,-6.8652,7,14,-4527.4,4116.7,0.9653,-6.8652,1232,147,30.44,346331.11,500000,500000,-1.67
atr_trailing,20,4,1.5,2,1,0,,FALSE,FALSE,4752,1625,34.1961,100000,65857.29,-34142.71,-34.14,-40.04,-7.1849,7,14,-2995.34,3153.33,0.9345,-7.1849,389,0,0,145046.33,266288.76,453875.73,-1.68
atr_trailing,20,4,2,3,1,0,,FALSE,FALSE,4752,1619,34.0699,100000,65920.52,-34079.48,-34.08,-39.72,-7.1716,7,14,-2995.34,3676.93,0.9348,-7.1716,225,0,0,145046.33,266288.76,453875.73,-1.69
atr_trailing,20,3,2.5,3,1,0,,FALSE,FALSE,4752,1615,33.9857,100000,55698,-44302,-44.3,-51.54,-9.3228,7,14,-4013.17,4664.08,0.9359,-9.3228,252,0,0.48,193125.19,355051.68,500000,-1.69
chandelier,15,4,3,0,0,20,,FALSE,FALSE,4721,1608,34.0606,100000,57828.68,-42171.32,-42.17,-49.31,-8.9327,7,14,-4085.22,7404.71,0.9524,-8.9327,369,31,13.75,276810.99,500000,500000,-1.69
atr_trailing,15,4,2,2.5,1,0,,FALSE,FALSE,4752,1621,34.112,100000,65501.14,-34498.86,-34.5,-40,-7.2599,8,14,-2995.69,3680.74,0.9345,-7.2599,225,0,0.02,147623.52,278522.06,500000,-1.7
atr_trailing,20,3,2,2.5,1,0,,FALSE,FALSE,4752,1620,34.0909,100000,56841.01,-43158.99,-43.16,-50.01,-9.0823,7,14,-4013.17,4204.44,0.9375,-9.0823,388,0,0.48,193125.19,355051.68,500000,-1.7
atr_trailing,20,4,2.5,3,1,0,,FALSE,FALSE,4752,1618,34.0488,100000,67264.99,-32735.01,-32.74,-37.88,-6.8887,7,14,-2995.34,3722.68,0.9373,-6.8887,129,0,0,145046.33,266288.76,453875.73,-1.7
atr_trailing,20,4,2,3,2,0,,FALSE,FALSE,4752,1619,34.0699,100000,65072.13,-34927.87,-34.93,-40.35,-7.3501,7,14,-2995.34,3676.93,0.9331,-7.3501,225,0,0,145046.33,266288.76,453875.73,-1.7
chandelier,10,4,3,0,0,20,,FALSE,FALSE,4718,1600,33.9127,100000,57411.03,-42588.97,-42.59,-49.44,-9.0269,7,15,-4669.5,7406.19,0.9525,-9.0269,394,34,16.07,283974.45,500000,500000,-1.7
atr_trailing,15,4,1.5,2,1,0,,FALSE,FALSE,4752,1628,34.2593,100000,67426.36,-32573.64,-32.57,-37.72,-6.8547,8,14,-2995.69,3214.34,0.938,-6.8547,405,0,0.02,147623.52,278522.06,500000,-1.7
atr_trailing,15,3,2,2.5,1,0,,FALSE,FALSE,4752,1623,34.154,100000,60736.42,-39263.58,-39.26,-45.5,-8.2625,8,14,-4041.52,4233.97,0.9435,-8.2625,405,0,0.74,196284.33,371362.75,500000,-1.7
atr_trailing,20,4,2,3,4,0,,FALSE,FALSE,4752,1619,34.0699,100000,63592.59,-36407.41,-36.41,-41.68,-7.6615,7,14,-2995.34,3676.93,0.9303,-7.6615,225,0,0,145046.33,266288.76,453875.73,-1.72
atr_trailing,20,4,2,2.5,2,0,,FALSE,FALSE,4752,1619,34.0699,100000,64893.85,-35106.15,-35.11,-40.17,-7.3877,7,14,-2995.34,3676.93,0.9328,-7.3877,225,0,0,145046.33,266288.76,453875.73,-1.72
atr_trailing,20,4,2,3,3,0,,FALSE,FALSE,4752,1619,34.0699,100000,63577.61,-36422.39,-36.42,-41.61,-7.6646,7,14,-2995.34,3676.93,0.9303,-7.6646,225,0,0,145046.33,266288.76,453875.73,-1.72
chandelier,15,3,3,0,0,20,,FALSE,FALSE,4606,1585,34.4116,100000,46012.09,-53987.91,-53.99,-61.85,-11.7212,6,14,-4527.4,4440.59,0.9435,-11.7212,495,147,30.44,346331.11,500000,500000,-1.73
atr_trailing,10,4,2,2.5,1,0,,FALSE,FALSE,4752,1624,34.1751,100000,58291.01,-41708.99,-41.71,-47.29,-8.7771,8,14,-2872.72,3691.78,0.9215,-8.7771,217,0,0.11,150589.32,292125.18,500000,-1.73
atr_trailing,20,4,2,2.5,3,0,,FALSE,FALSE,4752,1619,34.0699,100000,62961.99,-37038.01,-37.04,-42,-7.7942,7,14,-2995.34,3676.93,0.9291,-7.7942,225,0,0,145046.33,266288.76,453875.73,-1.73
atr_trailing,15,4,2,3,1,0,,FALSE,FALSE,4752,1621,34.112,100000,63431.4,-36568.6,-36.57,-41.41,-7.6954,8,14,-2995.69,3680.74,0.9306,-7.6954,225,0,0.02,147623.52,278522.06,500000,-1.74
atr_trailing,15,4,2,3,2,0,,FALSE,FALSE,4752,1621,34.112,100000,63056.91,-36943.09,-36.94,-41.78,-7.7742,8,14,-2995.69,3680.74,0.9299,-7.7742,225,0,0.02,147623.52,278522.06,500000,-1.74
atr_trailing,20,4,3,3,4,0,,FALSE,FALSE,4752,1618,34.0488,100000,65531.97,-34468.03,-34.47,-39,-7.2534,7,14,-2995.34,3469.65,0.934,-7.2534,80,0,0,145046.33,266288.76,453875.73,-1.74
chandelier,20,3,1.5,0,0,20,,FALSE,FALSE,4611,1784,38.6901,100000,68240.78,-31759.22,-31.76,-37.56,-6.8877,8,14,-4688.74,4266.75,0.9649,-6.8877,1226,142,29.17,343111.44,500000,500000,-1.74
chandelier,20,3,2,0,0,20,,FALSE,FALSE,4611,1674,36.3045,100000,59354.97,-40645.03,-40.65,-47.09,-8.8148,6,17,-5129.86,4421.13,0.9563,-8.8148,857,142,29.17,343111.44,500000,500000,-1.74
atr_trailing,20,4,2,2.5,4,0,,FALSE,FALSE,4752,1619,34.0699,100000,62042.72,-37957.28,-37.96,-42.8,-7.9876,7,14,-2995.34,3676.93,0.9273,-7.9876,225,0,0,145046.33,266288.76,453875.73,-1.74
atr_trailing,15,4,2,3,3,0,,FALSE,FALSE,4752,1621,34.112,100000,62008.5,-37991.5,-37.99,-42.82,-7.9948,8,14,-2995.69,3680.74,0.9279,-7.9948,225,0,0.02,147623.52,278522.06,500000,-1.74
atr_trailing,15,4,2,3,4,0,,FALSE,FALSE,4752,1621,34.112,100000,61923.49,-38076.51,-38.08,-42.91,-8.0127,8,14,-2995.69,3680.74,0.9277,-8.0127,225,0,0.02,147623.52,278522.06,500000,-1.74
atr_trailing,10,4,3,3,4,0,,FALSE,FALSE,4752,1622,34.133,100000,61146.74,-38853.26,-38.85,-43.69,-8.1762,8,14,-2872.72,3065.01,0.9269,-8.1762,84,0,0.11,150589.32,292125.18,500000,-1.75
atr_trailing,15,3,2,3,1,0,,FALSE,FALSE,4752,1623,34.154,100000,57983.82,-42016.18,-42.02,-47.45,-8.8418,8,14,-4041.52,4233.97,0.9396,-8.8418,405,0,0.74,196284.33,371362.75,500000,-1.75
atr_trailing,20,4,1.5,2.5,1,0,,FALSE,FALSE,4752,1625,34.1961,100000,62383.5,-37616.5,-37.62,-42.28,-7.9159,7,14,-2995.34,3153.33,0.9278,-7.9159,389,0,0,145046.33,266288.76,453875.73,-1.75
atr_trailing,15,4,2,2.5,2,0,,FALSE,FALSE,4752,1621,34.112,100000,62173.89,-37826.11,-37.83,-42.42,-7.96,8,14,-2995.69,3680.74,0.9282,-7.96,225,0,0.02,147623.52,278522.06,500000,-1.75
atr_trailing,20,4,3,2.5,4,0,,FALSE,FALSE,4752,1618,34.0488,100000,62448.59,-37551.41,-37.55,-42.06,-7.9022,7,14,-2995.34,3469.65,0.9281,-7.9022,76,0,0,145046.33,266288.76,453875.73,-1.75
atr_trailing,20,4,3,2,4,0,,FALSE,FALSE,4752,1619,34.0699,100000,62830.93,-37169.07,-37.17,-41.62,-7.8218,7,14,-2995.34,3469.65,0.9288,-7.8218,76,0,0,145046.33,266288.76,453875.73,-1.75
atr_trailing,10,4,2,3,1,0,,FALSE,FALSE,4752,1624,34.1751,100000,56908.19,-43091.81,-43.09,-48.12,-9.0681,8,14,-2872.72,3691.78,0.9189,-9.0681,217,0,0.11,150589.32,292125.18,500000,-1.75
atr_trailing,15,4,2,2.5,3,0,,FALSE,FALSE,4752,1621,34.112,100000,61028.65,-38971.35,-38.97,-43.57,-8.201,8,14,-2995.69,3680.74,0.926,-8.201,225,0,0.02,147623.52,278522.06,500000,-1.75
atr_trailing,10,4,3,2.5,4,0,,FALSE,FALSE,4752,1622,34.133,100000,58588.54,-41411.46,-41.41,-46.24,-8.7145,8,14,-2872.72,3065.01,0.9221,-8.7145,82,0,0.11,150589.32,292125.18,500000,-1.76
atr_trailing,5,1,3,1,1,0,,FALSE,FALSE,4753,1953,41.0898,100000,-432698.47,-532698.47,-532.7,-531.29,-112.0763,7,16,-5357.19,2977.47,0.4835,-112.0763,107,0,56.87,436761.3,500000,500000,-1.76
atr_trailing,5,1,2.5,1,1,0,,FALSE,FALSE,4753,1953,41.0898,100000,-430661.4,-530661.4,-530.66,-529.26,-111.6477,7,16,-5357.19,2970.5,0.4854,-111.6477,223,0,56.87,436761.3,500000,500000,-1.76
atr_trailing,20,4,1.5,2.5,2,0,,FALSE,FALSE,4752,1625,34.1961,100000,61418.23,-38581.77,-38.58,-43.04,-8.1191,7,14,-2995.34,3153.33,0.9259,-8.1191,389,0,0,145046.33,266288.76,453875.73,-1.76
chandelier,20,4,3,0,0,20,,FALSE,FALSE,4717,1610,34.1319,100000,56044.31,-43955.69,-43.96,-49.39,-9.3186,7,17,-4565.61,5918.95,0.9499,-9.3186,363,35,12.83,272878.45,500000,500000,-1.76
atr_trailing,15,3,2.5,3,1,0,,FALSE,FALSE,4752,1617,34.0278,100000,51822.19,-48177.81,-48.18,-53.68,-10.1384,8,14,-4041.52,5196.23,0.9308,-10.1384,250,0,0.74,196284.33,371362.75,500000,-1.76
atr_trailing,20,3,2,3,1,0,,FALSE,FALSE,4752,1620,34.0909,100000,53170.14,-46829.86,-46.83,-52.23,-9.8548,7,14,-4013.17,4204.44,0.9322,-9.8548,388,0,0.48,193125.19,355051.68,500000,-1.76
atr_trailing,15,4,1.5,2.5,1,0,,FALSE,FALSE,4752,1628,34.2593,100000,64394.65,-35605.35,-35.61,-39.73,-7.4927,8,14,-2995.69,3214.34,0.9323,-7.4927,405,0,0.02,147623.52,278522.06,500000,-1.76
atr_trailing,5,1,2,1,1,0,,FALSE,FALSE,4753,1953,41.0898,100000,-425796.52,-525796.52,-525.8,-523.03,-110.6241,7,16,-5357.19,3226.18,0.4902,-110.6241,440,0,56.87,436761.3,500000,500000,-1.77
atr_trailing,15,4,2,2.5,4,0,,FALSE,FALSE,4752,1621,34.112,100000,60060.52,-39939.48,-39.94,-44.3,-8.4048,8,14,-2995.69,3680.74,0.9242,-8.4048,225,0,0.02,147623.52,278522.06,500000,-1.77
atr_trailing,10,4,3,2,4,0,,FALSE,FALSE,4752,1622,34.133,100000,56582.44,-43417.56,-43.42,-48.07,-9.1367,8,14,-2872.72,3065.01,0.9183,-9.1367,80,0,0.11,150589.32,292125.18,500000,-1.77
atr_trailing,20,4,1.5,3,1,0,,FALSE,FALSE,4752,1625,34.1961,100000,60459.79,-39540.21,-39.54,-43.76,-8.3208,7,14,-2995.34,3153.33,0.9241,-8.3208,389,0,0,145046.33,266288.76,453875.73,-1.77
atr_trailing,5,1,1.5,1,1,0,,FALSE,FALSE,4753,1953,41.0898,100000,-410514.56,-510514.56,-510.51,-508.75,-107.4089,7,16,-5357.19,3250,0.505,-107.4089,995,0,56.87,436761.3,500000,500000,-1.77
atr_trailing,20,4,1.5,3,2,0,,FALSE,FALSE,4752,1625,34.1961,100000,60285.71,-39714.29,-39.71,-43.93,-8.3574,7,14,-2995.34,3153.33,0.9238,-8.3574,389,0,0,145046.33,266288.76,453875.73,-1.77
atr_trailing,20,4,1.5,2.5,3,0,,FALSE,FALSE,4752,1625,34.1961,100000,59556.84,-40443.16,-40.44,-44.68,-8.5108,7,14,-2995.34,3153.33,0.9224,-8.5108,389,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,5,4,3,2,4,0,,FALSE,FALSE,4752,1622,34.133,100000,59497.61,-40502.39,-40.5,-44.74,-8.5232,8,14,-2794.12,2990.82,0.9236,-8.5232,79,0,0.34,152372.17,305979.24,500000,-1.78
atr_trailing,10,1,3,1,1,0,,FALSE,FALSE,4753,2017,42.4364,100000,-422102.28,-522102.28,-522.1,-521.91,-109.8469,7,15,-4827.4,3464.27,0.4934,-109.8469,92,0,57.12,439720.45,500000,500000,-1.78
atr_trailing,20,4,3,3,3,0,,FALSE,FALSE,4752,1618,34.0488,100000,62552.92,-37447.08,-37.45,-41.37,-7.8803,7,14,-2995.34,3469.65,0.9283,-7.8803,80,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,20,4,1.5,3,3,0,,FALSE,FALSE,4752,1625,34.1961,100000,59215.51,-40784.49,-40.78,-44.99,-8.5826,7,14,-2995.34,3153.33,0.9217,-8.5826,389,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,20,4,1.5,3,4,0,,FALSE,FALSE,4752,1625,34.1961,100000,59215.51,-40784.49,-40.78,-44.99,-8.5826,7,14,-2995.34,3153.33,0.9217,-8.5826,389,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,10,1,2.5,1,1,0,,FALSE,FALSE,4753,2017,42.4364,100000,-419087.26,-519087.26,-519.09,-518.91,-109.2126,7,15,-4827.4,4022.88,0.4963,-109.2126,195,0,57.12,439720.45,500000,500000,-1.78
atr_trailing,15,4,3,3,4,0,,FALSE,FALSE,4752,1619,34.0699,100000,62163.76,-37836.24,-37.84,-41.75,-7.9622,8,14,-2995.69,3208.2,0.9282,-7.9622,80,0,0.02,147623.52,278522.06,500000,-1.78
atr_trailing,10,1,3,3,1,0,,FALSE,FALSE,4753,1367,28.7608,100000,-166286.85,-266286.85,-266.29,-269.31,-56.025,7,24,-11688.35,6815.23,0.7952,-56.025,866,0,57.12,439720.45,500000,500000,-1.78
atr_trailing,15,4,1.5,2.5,2,0,,FALSE,FALSE,4752,1628,34.2593,100000,63080.64,-36919.36,-36.92,-40.8,-7.7692,8,14,-2995.69,3214.34,0.9298,-7.7692,405,0,0.02,147623.52,278522.06,500000,-1.78
atr_trailing,10,1,2,1,1,0,,FALSE,FALSE,4753,2017,42.4364,100000,-414785.01,-514785.01,-514.79,-515.11,-108.3074,7,15,-4827.4,3772.88,0.5005,-108.3074,419,0,57.12,439720.45,500000,500000,-1.78
atr_trailing,10,1,3,2.5,1,0,,FALSE,FALSE,4753,1433,30.1494,100000,-221107.17,-321107.17,-321.11,-322.77,-67.5588,7,23,-10315.21,4866.22,0.7495,-67.5588,489,0,57.12,439720.45,500000,500000,-1.78
atr_trailing,10,4,2,3,2,0,,FALSE,FALSE,4752,1624,34.1751,100000,54842.5,-45157.5,-45.16,-49.59,-9.5028,8,14,-2872.72,3691.78,0.915,-9.5028,217,0,0.11,150589.32,292125.18,500000,-1.78
atr_trailing,20,4,3,1.5,4,0,,FALSE,FALSE,4752,1624,34.1751,100000,59956.98,-40043.02,-40.04,-44.07,-8.4266,7,14,-2995.34,3469.65,0.9231,-8.4266,74,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,20,4,2.5,3,2,0,,FALSE,FALSE,4752,1618,34.0488,100000,63184.01,-36815.99,-36.82,-40.56,-7.7475,7,14,-2995.34,3722.68,0.9295,-7.7475,129,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,5,4,3,2.5,4,0,,FALSE,FALSE,4752,1622,34.133,100000,58955.38,-41044.62,-41.04,-45.14,-8.6373,8,14,-2794.12,2990.82,0.9225,-8.6373,79,0,0.34,152372.17,305979.24,500000,-1.78
atr_trailing,20,4,2.5,3,4,0,,FALSE,FALSE,4752,1618,34.0488,100000,63253.74,-36746.26,-36.75,-40.48,-7.7328,7,14,-2995.34,3722.68,0.9297,-7.7328,129,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,20,4,3,2.5,3,0,,FALSE,FALSE,4752,1618,34.0488,100000,60288.73,-39711.27,-39.71,-43.65,-8.3567,7,14,-2995.34,3463.96,0.924,-8.3567,75,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,20,4,1.5,2,2,0,,FALSE,FALSE,4752,1625,34.1961,100000,60487.87,-39512.13,-39.51,-43.48,-8.3148,7,14,-2995.34,3153.33,0.9242,-8.3148,389,0,0,145046.33,266288.76,453875.73,-1.78
atr_trailing,5,4,3,3,3,0,,FALSE,FALSE,4752,1622,34.133,100000,58458.9,-41541.1,-41.54,-45.63,-8.7418,8,14,-2794.12,2990.82,0.9217,-8.7418,79,0,0.34,152372.17,305979.24,500000,-1.78
atr_trailing,5,4,3,3,4,0,,FALSE,FALSE,4752,1622,34.133,100000,58458.9,-41541.1,-41.54,-45.63,-8.7418,8,14,-2794.12,2990.82,0.9217,-8.7418,79,0,0.34,152372.17,305979.24,500000,-1.78
atr_trailing,5,1,3,2.5,1,0,,FALSE,FALSE,4753,1444,30.3808,100000,-234481.45,-334481.45,-334.48,-334.42,-70.3727,7,24,-11983.83,5825.31,0.7363,-70.3727,511,0,56.87,436761.3,500000,500000,-1.78
